-190.183, -63.9261, 377
-133.393, 42.2609, 360
-93.1339, 57.9913, 342
-63.4464, 44.9391, 323
-21.0937, 8.21739, 315
-88.0446, -57.1652, 346

-190.183, -63.9261, 377
-134.625, 39.0217, 359
-98.9509, 54.8565, 341
-65.0893, 43.6696, 324
-22.5714, 6.86957, 316
-90.625, -54.7826, 350

-183.214, -66.087, 380
-135, 39.1304, 360
-97.1429, 53.2174, 340
-64.8884, 40.7261, 323
-22.6429, 5.51304, 317
-86.25, -58.5, 345

-186.116, -64.2652, 379
-138.125, 36.4, 364
-94.3839, 54.8565, 341
-66.7411, 40.9783, 325
-24.2098, 5.54783, 319
-88.808, -56.1435, 349

-189.295, -66.4348, 382
-136.987, 40.8087, 361
-98, 55.1783, 343
-66.5357, 40.8522, 324
-24.2098, 5.54783, 319
-91.9241, -56.1435, 349

-194.723, -65.4522, 386
-135, 36, 360
-99.2411, 53.5304, 342
-66.3304, 42.1304, 323
-25.4732, 5.51304, 317
-94.5536, -59.8565, 353

-189.295, -66.4348, 382
-137.366, 36.2, 362
-99.8214, 55.3391, 344
-67.9821, 42.2609, 324
-25.3929, 6.86957, 316
-93.75, -54.7826, 350

-189.295, -66.4348, 382
-139.75, 39.5652, 364
-99.2411, 53.5304, 342
-64.8884, 43.5348, 323
-25.3929, 9.61739, 316
-87.7902, -52.5, 345

-188.08, -64.9435, 383
-137.366, 36.2, 362
-97.7143, 53.5304, 342
-65.692, 42.6522, 327
-24.2098, 5.54783, 319
-92.7143, -55.0957, 352

-189.79, -63.2783, 383
-135, 39.1304, 360
-98.2857, 55.3391, 344
-66.9464, 43.9391, 326
-24.1339, 9.67826, 318
-92.1875, -53.2609, 350

-191, -63.113, 382
-135.375, 42.3783, 361
-99.2411, 55.0174, 342
-66.9464, 43.9391, 326
-25.5536, 8.29565, 318
-90.1071, -55.9826, 348

-189.79, -64.9435, 383
-135.375, 42.3783, 361
-95.7678, 55.6609, 346
-64.2321, 45.4956, 327
-24.2857, 6.95652, 320
-88.2991, -55.8217, 347

-189.79, -64.9435, 383
-135.375, 42.3783, 361
-95.2143, 56.8348, 344
-62.5804, 43.9391, 326
-21.2946, 8.29565, 318
-87.25, -51.5913, 349

-207.411, -72.0174, 404
-137.746, 41.0348, 363
-99.4286, 57.4956, 348
-64.0357, 43.9391, 326
-26.8036, 9.61739, 316
-85.2009, -51.2957, 347

-180.804, -48.913, 375
-129.723, 2.90435, 334
-119.893, 6.48696, 373
-106.25, -38.0435, 350
-80.7857, -46.9043, 348
-102.964, -66.313, 372

-129.607, -28.2348, 382
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-91.5848, -69.7348, 373

-135.446, -19.3043, 370
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-95, -66.087, 380

-185.884, -63.113, 382
-147.469, 41.0348, 363
-99.8214, 59.8261, 344
-77.3839, 48.8478, 321
-47.1429, 22.9565, 330
-96.6652, -46.2739, 367

-185.33, -71.5478, 374
-135.987, 41.487, 367
-90.5893, 61.913, 356
-57.1696, 49.8174, 337
-19.0357, 11.4087, 328
-91, -49.0609, 364

-185.826, -70.1087, 375
-137.772, 41.413, 381
-92.4375, 58.9826, 357
-57.1696, 48.3522, 337
-19.1518, 12.913, 330
-88.3929, -48.5217, 360

-185.33, -71.5478, 374
-137.643, 42.5043, 376
-96.6964, 61.213, 361
-58.5, 49.6696, 336
-17.625, 11.4435, 329
-89.5, -49.8087, 358

-183.661, -74.8, 374
-137.469, 40.3261, 371
-95.3571, 58.8174, 356
-58.9286, 47.3478, 330
-18.9777, 12.7957, 327
-85.8214, -51.0783, 356

-185.33, -73.1739, 374
-136.875, 36.5, 365
-94.5536, 58.3217, 353
-60.0357, 44.2087, 328
