-155.768, 2.48696, 286
-106.125, 98.4348, 283
-61.6295, 100.4, 251
-36.4286, 96, 240
13.5223, 63.8217, 233
-54.0089, 2.28696, 263

-149.281, 1.22174, 281
-100.875, 90.0565, 269
-60.5089, 98.2174, 251
-34.5714, 96.8, 242
14.5625, 62.8087, 233
-56.1429, 1.13913, 262

-153.411, 2.46957, 284
-102.455, 90.3913, 270
-60.75, 98.6087, 252
-32.2768, 94.3043, 241
15.7366, 63.3478, 235
-52.2321, 5.65217, 260

-154.134, 1.23043, 283
-104.045, 89.5478, 271
-63.25, 101.2, 253
-34.7143, 96.1435, 243
13.7545, 64.9174, 237
-50.875, 3.37826, 259

-149.464, 1.21304, 279
-104.045, 89.5478, 271
-62.3661, 99.3913, 254
-35.9464, 96.5391, 244
12.75, 65.1913, 238
-57.9687, -1.15217, 265

-145.393, -2.4, 276
-105.254, 88.3696, 271
-67.5804, 103.265, 261
-38.2813, 94.8043, 245
11.8348, 66.013, 241
-53.0357, 5.73913, 264

-150.321, -2.4, 276
-110.455, 91.8609, 278
-66.8036, 103.2, 258
-40.1786, 97.8261, 250
9.96429, 71.1652, 248
-60.0446, 2.33913, 269

-146.786, -2.38261, 274
-110.058, 91.5304, 277
-71.7857, 107.2, 268
-42.4509, 101.683, 257
8.78572, 68.4522, 246
-56.7857, 4.6087, 265

-149.232, -1.1913, 274
-111.295, 92.7348, 277
-70.7143, 104.452, 264
-41.7902, 99, 253
9.96429, 70.087, 248
-57, 6.93913, 266

-153.201, 1.21304, 279
-110.893, 92.4, 276
-67.8393, 103.661, 262
-40.8214, 100.496, 254
10.0045, 70.3696, 249
-51.0625, 4.62609, 266

-148.009, 1.1913, 274
-108.866, 90.5391, 274
-69.5357, 105.6, 264
-39.6875, 98.287, 254
11.0714, 70.087, 248
-56.0223, 9.28696, 267

-152.103, 2.4087, 277
-107.25, 91.3957, 273
-67.8393, 102.522, 262
-40.8214, 100.496, 254
11.0714, 70.087, 248
-54.8304, 6.96522, 267

-154.125, 1.1913, 274
-107.25, 91.3957, 273
-69.0089, 105.939, 262
-40.8214, 100.496, 254
10.125, 71.2174, 252
-53.8393, 6.9913, 268

-156.375, 4.83478, 278
-107.25, 93.7696, 273
-67.5804, 105.535, 261
-38.8571, 102.4, 256
12.375, 71.2174, 252
-52.0536, 9.21739, 265

-153.763, 5.80435, 267
-107.643, 96.4957, 274
-67.1786, 107.896, 264
-37.7143, 102.4, 256
11.1161, 72.5348, 249
-52.8393, 7.01739, 269

-150.884, 6.83478, 262
-104.045, 93.0826, 271
-66.75, 109.122, 267
-37.567, 102, 255
12.4241, 74.8, 253
-56.442, 10.5261, 269

-148.004, 6.70435, 257
-104.045, 94.2609, 271
-65.3125, 108.713, 266
-38.4018, 103.4, 253
10.2054, 78.4087, 254
-53.8393, 9.32174, 268

-143.348, 9.66522, 247
-105.254, 97.7957, 271
-64.3304, 108.217, 262
-38.0982, 101.491, 251
4.41071, 81.6174, 247
-55.4464, 9.3913, 270

-134.487, 10.4783, 241
-104.045, 94.2609, 271
-64.3304, 108.217, 262
-38.25, 99.7043, 252
-2.17857, 82.7478, 244
-53.0357, 10.5652, 270

-125.357, 13.2261, 234
-102.455, 96.2609, 270
-65.5, 110.496, 262
-39.8437, 104.217, 255
-6.58929, 83.4261, 246
-54.2411, 10.5652, 270

-119.107, 15, 230
-100.5, 96.713, 268
-63.6429, 109.043, 264
-38.5536, 102.704, 254
-7.65625, 82.0217, 245
-50.25, 13.9826, 268

-106.946, 15.7217, 226
-99.6741, 97.0739, 269
-62.6786, 109.174, 270
-36.1429, 103.4, 253
-11.9821, 79.5652, 244
-49.4196, 12.913, 270

-94, 19.4783, 224
-98.933, 97.513, 267
-61.5179, 108.304, 265
-35.3571, 107.896, 264
-13.0179, 73.9565, 243
-48.3929, 16.4957, 271

-84.0804, 21.9, 219
-98.8393, 98.6087, 270
-59.7188, 111.574, 273
-34.0491, 107.487, 263
-13.8705, 71.7, 239
-49.9687, 15.4304, 273

-80.5357, 22, 220
-97.9955, 101.33, 271
-59.2812, 114.291, 271
-31.875, 107.543, 255
-13.5804, 70.2, 234
-41.2857, 13.0087, 272

-75.3348, 22.5, 225
-96.1875, 97.1478, 266
-59.8214, 109.53, 268
-31.3393, 104, 260
-14.75, 66.6957, 236
-41.1339, 15.3174, 271

-65.2679, 26.1739, 215
-97.0089, 100.239, 265
-57.75, 106.748, 264
-30.1786, 104, 260
-18.9643, 63.6174, 236
-41.875, 12.8174, 268

-53.7589, 29.087, 223
-96.2768, 99.4826, 263
-57.2143, 110.283, 267
-31.2188, 103.6, 259
-21.1875, 56.0087, 226
-40.8304, 17.5435, 269

-51, 29.2174, 224
-95.5446, 97.5913, 261
-56.7857, 108.304, 265
-30.0625, 104.726, 259
-29.1295, 53.8043, 225
-38.5714, 21.1304, 270

-46.7902, 29.087, 223
-95.5982, 98.713, 258
-56.1429, 112.774, 262
-32, 105.739, 256
-32.1429, 49.8913, 225
-40.6786, 17.4783, 268

-44.7991, 31.0261, 223
-92.1429, 97.5913, 258
-57.75, 112.487, 264
-32.625, 107.374, 252
-35.9375, 47, 230
-45.8036, 18.7826, 270

-43.8036, 31.0261, 223
-92.9822, 99.3913, 254
-56.1429, 113.913, 262
-31.625, 107.8, 253
-37.1652, 43.0435, 225
-43.2321, 18.713, 269

-42.808, 31.0261, 223
-92.25, 98.6087, 252
-57.3125, 111.635, 262
-33.3482, 106.096, 249
-39.6964, 43.6174, 228
-44.433, 16.3739, 269

-43.3839, 27.513, 226
-90.7634, 97.1261, 251
-57.9687, 111.761, 265
-33.4821, 103.261, 250
-40, 41.8783, 224
-44.5982, 17.6087, 270

-43.3839, 30.4609, 226
-90.4018, 96.7391, 250
-57.9687, 111.761, 265
-35, 103.326, 245
-42, 41.8783, 224
-44.433, 19.8826, 269

-44.3929, 30.4609, 226
-92.25, 96.4174, 252
-56.6562, 111.483, 259
-34.8571, 103.965, 244
-40.1786, 41.087, 225
-45.6339, 23.3913, 269

-45.6027, 30.5957, 227
-91.4866, 93.5, 253
-56.7857, 111.761, 265
-36.0938, 104.391, 245
-41.3661, 40.287, 226
-45.6339, 23.3913, 269

-46.6161, 30.5957, 227
