-143.638, -14.1304, 325
-97.808, 81.0391, 327
-58.2054, 96.7826, 318
-26.3795, 87.8913, 311
19.25, 52.2261, 308
-47.2902, -12.5609, 321

-141.17, -12.7565, 326
-97.5089, 82.2087, 326
-58.3884, 95.7, 319
-26.4643, 86.8174, 312
17.875, 53.5652, 308
-41.1696, -13.8261, 318

-143.5, -15.687, 328
-98.6607, 79.1304, 325
-59.0625, 95.8696, 315
-26.4643, 86.8174, 312
16.4464, 52.0565, 307
-42.9911, -12.5609, 321

-144.08, -14.1739, 326
-100.728, 81.0391, 327
-59.0625, 95.8696, 315
-29.4375, 87.3739, 314
16.4464, 52.0565, 307
-42.9911, -12.5609, 321

-143.5, -15.687, 328
-99.2679, 79.6174, 327
-61.2366, 95.7, 319
-27.8571, 85.4609, 312
16.4464, 50.7217, 307
-47.7321, -15.4957, 324

-143.063, -15.6391, 327
-99.5714, 79.8609, 328
-61.2366, 95.7, 319
-27.6786, 83.5652, 310
15.125, 52.2261, 308
-46.1429, -14.0435, 323

-140.143, -15.6391, 327
-99.2679, 78.1957, 327
-60.375, 96.6, 322
-29.3438, 83.013, 313
16.5536, 53.7391, 309
-49.3304, -16.9565, 325

-143.5, -14.2609, 328
-100.728, 79.6174, 327
-62.4643, 95.4, 318
-29.3438, 87.0956, 313
15.125, 52.2261, 308
-47.7321, -14.087, 324

-142.469, -15.7348, 329
-98.6607, 77.7174, 325
-61.0446, 95.4, 318
-29.25, 85.4609, 312
15.0759, 50.7217, 307
-46.1429, -11.2348, 323

-142.036, -14.2609, 328
-100.728, 78.1957, 327
-61.0446, 95.4, 318
-29.25, 84.1044, 312
13.75, 50.887, 308
-47.7321, -12.6783, 324

-144.375, -17.2174, 330
-98.9643, 79.3739, 326
-61.4286, 94.6087, 320
-29.25, 84.1044, 312
15.1741, 52.3956, 309
-47.7321, -12.6783, 324

-143.5, -15.687, 328
-100.42, 79.3739, 326
-62.8571, 94.6087, 320
-30.5446, 85.187, 311
15.1741, 52.3956, 309
-49.1786, -15.4957, 324

-141.603, -17.0609, 327
-100.728, 79.6174, 327
-62.6607, 95.7, 319
-30.4464, 84.913, 310
13.75, 52.2261, 308
-46, -11.2, 322

-141.603, -17.0609, 327
-100.42, 77.9565, 326
-61.8125, 95.2, 322
-30.6429, 82.7478, 312
15.0759, 50.7217, 307
-45.8571, -12.5609, 321

-145.982, -17.0609, 327
-100.42, 75.1217, 326
-67.1429, 90.4348, 320
-36.6786, 83.8087, 316
5.42857, 54.1913, 304
-49.6339, -15.6391, 327

-96.6429, 22.8174, 328
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-55.6652, -20.513, 337

3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-60.067, -28.5, 345

3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-62.4152, -22.2391, 341

-111.625, 12.8739, 329
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
3.2001e+007, 3.2001e+007, 3.2001e+007
-64.8839, -22.0435, 338

-157.5, -23.3739, 336
-117.83, 76.0435, 318
-78.1071, 97.2, 324
-50.2143, 86.2261, 296
-19.1875, 65.4043, 307
-58.5714, -15.687, 328

-155.071, -27.5913, 334
-113.21, 73.9696, 321
-74.2232, 94.9652, 326
-42.2054, 89.2957, 326
-1.40179, 54.6087, 314
-55.3036, -9.92174, 326

-154.143, -25.9826, 332
-109.286, 79.8261, 340
-62.1964, 95.7913, 324
-29.0179, 90.4348, 325
12.6161, 54.6087, 314
-50.4688, -5.61739, 323

-153.214, -27.2609, 330
-108.848, 78.4174, 334
-65.2902, 94.6739, 325
-29.8125, 88.4869, 318
9.6875, 51.2174, 310
-53.1875, -15.4, 322

-149.442, -26.8478, 325
-113.17, 79.3565, 338
-69.2411, 96.1304, 330
-31.1339, 86.8304, 317
8.4375, 52.0435, 315
-51.9107, -15.4478, 323

-153.214, -25.8261, 330
-112.835, 77.6565, 337
-69.2411, 96.1304, 330
-31.0357, 87.9304, 316
8.46429, 56.3304, 316
-53.3527, -9.83043, 323

-151.741, -24.3913, 330
-111.661, 77.887, 338
-69.2411, 96.1304, 330
-32.6518, 88.4869, 318
8.41071, 54.6087, 314
-52.2321, -9.8913, 325

-150.268, -24.3913, 330
-113.504, 79.5913, 339
-69.6607, 98.1565, 332
-33.9643, 86.8304, 317
8.46429, 56.3304, 316
-52.5536, -11.3739, 327

-155.071, -23.2348, 334
-113.839, 79.8261, 340
-69.6607, 98.1565, 332
-33.8571, 89.3044, 316
8.4375, 57.5217, 315
-53.8482, -7.08696, 326

-156.464, -24.9087, 337
-113.504, 76.6435, 339
-69.6607, 96.713, 332
-33.9643, 86.8304, 317
7.05357, 54.9565, 316
-54.1786, -11.4087, 328

-154.5, -26.2957, 336
-111.661, 77.887, 338
-69.6607, 98.1565, 332
-34.1786, 88.7652, 319
8.46429, 56.3304, 316
-55.8125, -8.58261, 329

-150.147, -26.0609, 333
-113.504, 78.1174, 339
-71.3571, 97.0043, 333
-35.4911, 87.1044, 318
